Hour,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
2539,1350,1200,1200,3200,3200,3200,0.964285714,0.857142857,0.857142857,1,1,1
2540,1350,1200,1200,3200,3200,3200,0.964285714,0.857142857,0.857142857,1,1,1
2541,1350,1200,1200,3200,3200,3200,0.964285714,0.857142857,0.857142857,1,1,1
2542,1350,1200,1200,3200,3200,3200,0.964285714,0.857142857,0.857142857,1,1,1
2543,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2544,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2545,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2546,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2547,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2548,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2549,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2550,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2551,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2552,1350,1300,1200,3200,3100,3200,0.964285714,0.928571429,0.857142857,1,0.96875,1
2553,1350,1300,1200,3200,3000,3200,0.964285714,0.928571429,0.857142857,1,0.9375,1
2554,1350,1300,1200,3200,3000,3200,0.964285714,0.928571429,0.857142857,1,0.9375,1
2555,1350,1300,1200,3200,3000,3200,0.964285714,0.928571429,0.857142857,1,0.9375,1
2556,1350,1300,1200,3200,3000,3200,0.964285714,0.928571429,0.857142857,1,0.9375,1
2557,1350,1300,1200,3200,3000,3200,0.964285714,0.928571429,0.857142857,1,0.9375,1
2558,1350,1300,1200,3200,3000,3200,0.964285714,0.928571429,0.857142857,1,0.9375,1
2559,1350,1300,1200,3200,3000,3200,0.964285714,0.928571429,0.857142857,1,0.9375,1
2560,1350,1300,1200,3200,3100,3200,0.964285714,0.928571429,0.857142857,1,0.96875,1
2561,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2562,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2563,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2564,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2565,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2566,1350,1300,1200,3200,3200,3200,0.964285714,0.928571429,0.857142857,1,1,1
2567,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2568,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2569,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2570,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2571,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2572,1300,1300,1200,3200,3100,3200,0.928571429,0.928571429,0.857142857,1,0.96875,1
2573,1300,1300,1200,3200,3100,3200,0.928571429,0.928571429,0.857142857,1,0.96875,1
2574,1300,1300,1200,3200,3100,3200,0.928571429,0.928571429,0.857142857,1,0.96875,1
2575,1300,1300,1200,3200,3100,3200,0.928571429,0.928571429,0.857142857,1,0.96875,1
2576,1300,1300,1200,3200,3100,3200,0.928571429,0.928571429,0.857142857,1,0.96875,1
2577,1300,1300,1200,3200,3000,3200,0.928571429,0.928571429,0.857142857,1,0.9375,1
2578,1300,1300,1200,3200,3000,3200,0.928571429,0.928571429,0.857142857,1,0.9375,1
2579,1300,1300,1200,3200,3000,3200,0.928571429,0.928571429,0.857142857,1,0.9375,1
2580,1300,1300,1200,3200,3000,3200,0.928571429,0.928571429,0.857142857,1,0.9375,1
2581,1300,1300,1200,3200,3000,3200,0.928571429,0.928571429,0.857142857,1,0.9375,1
2582,1300,1300,1200,3200,3000,3200,0.928571429,0.928571429,0.857142857,1,0.9375,1
2583,1300,1300,1200,3200,3000,3200,0.928571429,0.928571429,0.857142857,1,0.9375,1
2584,1300,1300,1200,3200,3100,3200,0.928571429,0.928571429,0.857142857,1,0.96875,1
2585,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2586,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2587,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2588,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2589,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2590,1300,1300,1200,3200,3200,3200,0.928571429,0.928571429,0.857142857,1,1,1
2591,1350,1400,1200,3200,2900,3200,0.964285714,1,0.857142857,1,0.90625,1
2592,1350,1400,1200,3200,2900,3200,0.964285714,1,0.857142857,1,0.90625,1
2593,1350,1400,1200,3200,2900,3200,0.964285714,1,0.857142857,1,0.90625,1
2594,1350,1400,1200,3200,2900,3200,0.964285714,1,0.857142857,1,0.90625,1
2595,1350,1400,1200,3200,2900,3200,0.964285714,1,0.857142857,1,0.90625,1
2596,1350,1400,1200,3200,2900,3200,0.964285714,1,0.857142857,1,0.90625,1
2597,1350,1400,1200,3200,2900,3200,0.964285714,1,0.857142857,1,0.90625,1
2598,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2599,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2600,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2601,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2602,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2603,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2604,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2605,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2606,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2607,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2608,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2609,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2610,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2611,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2612,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2613,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2614,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2615,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2616,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2617,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2618,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2619,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2620,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2621,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2622,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2623,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2624,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2625,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2626,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2627,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2628,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2629,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2630,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2631,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2632,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2633,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2634,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2635,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2636,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2637,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2638,1300,1200,1200,3200,2750,3200,0.928571429,0.857142857,0.857142857,1,0.859375,1
2639,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2640,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2641,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2642,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2643,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2644,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2645,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2646,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2647,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2648,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2649,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2650,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2651,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2652,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2653,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2654,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2655,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2656,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2657,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2658,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2659,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2660,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2661,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2662,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2663,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2664,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2665,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2666,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2667,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2668,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2669,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2670,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2671,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2672,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2673,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2674,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2675,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2676,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2677,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2678,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2679,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2680,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2681,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2682,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2683,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2684,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2685,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2686,1350,1100,1200,3200,2750,3200,0.964285714,0.785714286,0.857142857,1,0.859375,1
2687,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2688,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2689,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2690,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2691,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2692,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2693,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2694,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2695,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2696,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2697,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2698,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2699,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2700,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2701,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2702,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2703,1350,1200,1200,3200,2750,3200,0.964285714,0.857142857,0.857142857,1,0.859375,1
2704,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2705,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2706,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2707,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2708,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2709,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2710,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2711,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2712,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2713,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2714,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2715,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2716,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2717,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2718,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2719,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2720,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2721,1350,1200,1200,2790,2900,3200,0.964285714,0.857142857,0.857142857,0.871875,0.90625,1
2722,1350,1200,1200,2790,2900,3200,0.964285714,0.857142857,0.857142857,0.871875,0.90625,1
2723,1350,1200,1200,2790,2900,3200,0.964285714,0.857142857,0.857142857,0.871875,0.90625,1
2724,1350,1200,1200,2790,2900,3200,0.964285714,0.857142857,0.857142857,0.871875,0.90625,1
2725,1350,1200,1200,2790,2900,3200,0.964285714,0.857142857,0.857142857,0.871875,0.90625,1
2726,1350,1200,1200,2790,2900,3200,0.964285714,0.857142857,0.857142857,0.871875,0.90625,1
2727,1350,1200,1200,2790,2900,3200,0.964285714,0.857142857,0.857142857,0.871875,0.90625,1
2728,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2729,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2730,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2731,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2732,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2733,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2734,1350,1200,1200,2790,3000,3200,0.964285714,0.857142857,0.857142857,0.871875,0.9375,1
2735,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2736,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2737,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2738,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2739,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2740,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2741,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2742,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2743,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2744,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2745,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2746,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2747,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2748,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2749,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2750,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2751,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2752,1350,1200,1200,3200,2900,3200,0.964285714,0.857142857,0.857142857,1,0.90625,1
2753,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2754,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2755,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2756,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2757,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2758,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2759,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2760,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2761,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2762,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2763,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2764,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2765,1350,1200,1200,3200,3000,3200,0.964285714,0.857142857,0.857142857,1,0.9375,1
2766,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2767,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2768,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2769,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2770,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2771,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2772,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2773,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2774,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2775,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2776,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2777,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2778,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2779,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2780,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2781,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2782,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2783,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2784,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2785,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2786,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
2787,1350,1200,1200,3200,2800,3200,0.964285714,0.857142857,0.857142857,1,0.875,1
