Hour,Export [MW],,,Import [MW],,,Export [MW/MWmax],,,Import [MW/MWmax],,
8375,5200,5200,5200,936,3036,2000,1,1,1,0.2925,0.94875,0.625
8376,5200,5200,5200,936,2636,2036,1,1,1,0.2925,0.82375,0.63625
8377,5200,5200,5200,936,2636,2036,1,1,1,0.2925,0.82375,0.63625
8378,5200,5200,5200,936,2636,2036,1,1,1,0.2925,0.82375,0.63625
8379,5200,5200,5200,936,2636,2036,1,1,1,0.2925,0.82375,0.63625
8380,5200,5200,5200,936,2636,2036,1,1,1,0.2925,0.82375,0.63625
8381,5200,5200,5200,936,2636,2036,1,1,1,0.2925,0.82375,0.63625
8382,5200,5200,5200,936,2636,2036,1,1,1,0.2925,0.82375,0.63625
8383,5200,5200,5200,936,3036,2036,1,1,1,0.2925,0.94875,0.63625
8384,5200,5200,5200,936,3036,2036,1,1,1,0.2925,0.94875,0.63625
8385,5200,5200,5200,936,3036,2036,1,1,1,0.2925,0.94875,0.63625
8386,5200,5200,5200,936,3000,2036,1,1,1,0.2925,0.9375,0.63625
8387,5200,5200,5200,936,3000,2036,1,1,1,0.2925,0.9375,0.63625
8388,5200,5200,5200,936,3000,2036,1,1,1,0.2925,0.9375,0.63625
8389,5200,5200,5200,936,3000,2036,1,1,1,0.2925,0.9375,0.63625
8390,5200,5200,5200,936,3000,2036,1,1,1,0.2925,0.9375,0.63625
8391,5200,5200,5200,936,3000,2000,1,1,1,0.2925,0.9375,0.625
8392,5200,5200,5200,936,2900,2000,1,1,1,0.2925,0.90625,0.625
8393,5200,5200,5200,936,2900,2000,1,1,1,0.2925,0.90625,0.625
8394,5200,5200,5200,936,2900,2000,1,1,1,0.2925,0.90625,0.625
8395,5200,5200,5200,936,2900,2000,1,1,1,0.2925,0.90625,0.625
8396,5200,5200,5200,936,2900,2000,1,1,1,0.2925,0.90625,0.625
8397,5200,5200,5200,936,2900,2000,1,1,1,0.2925,0.90625,0.625
8398,5200,5200,5200,936,2800,2036,1,1,1,0.2925,0.875,0.63625
8399,5200,5200,5200,936,2800,2036,1,1,1,0.2925,0.875,0.63625
8400,5200,5200,5200,936,2686,1536,1,1,1,0.2925,0.839375,0.48
8401,5200,5200,5200,936,2686,1536,1,1,1,0.2925,0.839375,0.48
8402,5200,5200,5200,936,2686,1536,1,1,1,0.2925,0.839375,0.48
8403,5200,5200,5200,936,2686,1536,1,1,1,0.2925,0.839375,0.48
8404,5200,5200,5200,936,2686,1536,1,1,1,0.2925,0.839375,0.48
8405,5200,5200,5200,936,2686,1536,1,1,1,0.2925,0.839375,0.48
8406,5200,5200,5200,936,2686,1536,1,1,1,0.2925,0.839375,0.48
8407,5200,5200,5200,936,2900,1536,1,1,1,0.2925,0.90625,0.48
8408,5200,5200,5200,936,2900,1536,1,1,1,0.2925,0.90625,0.48
8409,5200,5200,5200,936,2900,1536,1,1,1,0.2925,0.90625,0.48
8410,5200,5200,5200,936,2900,1536,1,1,1,0.2925,0.90625,0.48
8411,5200,5200,5200,936,2900,1536,1,1,1,0.2925,0.90625,0.48
8412,5200,5200,5200,936,3000,1536,1,1,1,0.2925,0.9375,0.48
8413,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8414,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8415,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8416,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8417,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8418,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8419,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8420,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8421,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8422,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8423,5200,5200,5200,936,3086,1536,1,1,1,0.2925,0.964375,0.48
8424,5200,5200,5200,936,2650,1536,1,1,1,0.2925,0.828125,0.48
8425,5200,5200,5200,936,2650,1536,1,1,1,0.2925,0.828125,0.48
8426,5200,5200,5200,936,2650,1536,1,1,1,0.2925,0.828125,0.48
8427,5200,5200,5200,936,2650,1536,1,1,1,0.2925,0.828125,0.48
8428,5200,5200,5200,936,2650,1536,1,1,1,0.2925,0.828125,0.48
8429,5200,5200,5200,936,2650,1536,1,1,1,0.2925,0.828125,0.48
8430,5200,5200,5200,936,2650,1536,1,1,1,0.2925,0.828125,0.48
8431,4450,5200,5200,936,2900,2200,0.855769231,1,1,0.2925,0.90625,0.6875
8432,4450,5200,5200,936,2850,2200,0.855769231,1,1,0.2925,0.890625,0.6875
8433,4450,5200,5200,936,2850,2200,0.855769231,1,1,0.2925,0.890625,0.6875
8434,4450,5200,5200,936,2850,2200,0.855769231,1,1,0.2925,0.890625,0.6875
8435,4450,5200,5200,936,2850,2400,0.855769231,1,1,0.2925,0.890625,0.75
8436,4450,5200,5200,936,2850,2400,0.855769231,1,1,0.2925,0.890625,0.75
8437,4450,5200,5200,936,2850,2400,0.855769231,1,1,0.2925,0.890625,0.75
8438,4450,5200,5200,936,2850,2400,0.855769231,1,1,0.2925,0.890625,0.75
8439,4450,5200,5200,936,2850,2800,0.855769231,1,1,0.2925,0.890625,0.875
8440,4450,5200,5200,936,2850,2800,0.855769231,1,1,0.2925,0.890625,0.875
8441,4450,5200,5200,936,2850,2800,0.855769231,1,1,0.2925,0.890625,0.875
8442,4450,5200,5200,936,2850,2650,0.855769231,1,1,0.2925,0.890625,0.828125
8443,4450,5200,5200,936,2800,2650,0.855769231,1,1,0.2925,0.875,0.828125
8444,4450,5200,5200,936,2800,2650,0.855769231,1,1,0.2925,0.875,0.828125
8445,4450,5200,5200,936,2800,2336,0.855769231,1,1,0.2925,0.875,0.73
8446,4450,5200,5200,936,2800,1536,0.855769231,1,1,0.2925,0.875,0.48
8447,4450,5200,5200,936,2800,1536,0.855769231,1,1,0.2925,0.875,0.48
8448,4450,5200,5200,936,2736,1536,0.855769231,1,1,0.2925,0.855,0.48
8449,4450,5200,5200,936,2736,1536,0.855769231,1,1,0.2925,0.855,0.48
8450,4450,5200,5200,936,2736,1536,0.855769231,1,1,0.2925,0.855,0.48
8451,4450,5200,5200,936,2736,1536,0.855769231,1,1,0.2925,0.855,0.48
8452,4450,5200,5200,936,2736,1536,0.855769231,1,1,0.2925,0.855,0.48
8453,4450,5200,5200,936,2736,1536,0.855769231,1,1,0.2925,0.855,0.48
8454,4450,5200,5200,936,2736,1536,0.855769231,1,1,0.2925,0.855,0.48
8455,4450,5200,5200,936,3000,2336,0.855769231,1,1,0.2925,0.9375,0.73
8456,4450,5200,5200,936,3000,3000,0.855769231,1,1,0.2925,0.9375,0.9375
8457,4450,5200,5200,936,3000,3000,0.855769231,1,1,0.2925,0.9375,0.9375
8458,4450,5200,5200,936,3000,3000,0.855769231,1,1,0.2925,0.9375,0.9375
8459,4450,5200,5200,936,3000,2800,0.855769231,1,1,0.2925,0.9375,0.875
8460,4450,5200,5200,936,3000,2800,0.855769231,1,1,0.2925,0.9375,0.875
8461,4450,5200,5200,936,3000,2800,0.855769231,1,1,0.2925,0.9375,0.875
8462,4450,5200,5200,936,3000,2800,0.855769231,1,1,0.2925,0.9375,0.875
8463,4450,5200,5200,936,3000,2800,0.855769231,1,1,0.2925,0.9375,0.875
8464,4450,5200,5200,936,3000,2800,0.855769231,1,1,0.2925,0.9375,0.875
8465,4450,5200,5200,936,3000,2800,0.855769231,1,1,0.2925,0.9375,0.875
8466,4450,5200,5200,936,3000,2650,0.855769231,1,1,0.2925,0.9375,0.828125
8467,4450,5200,5200,936,3000,2850,0.855769231,1,1,0.2925,0.9375,0.890625
8468,4450,5200,5200,936,3200,2850,0.855769231,1,1,0.2925,1,0.890625
8469,4450,5200,5200,936,3200,2300,0.855769231,1,1,0.2925,1,0.71875
8470,4450,5200,5200,936,3200,1536,0.855769231,1,1,0.2925,1,0.48
8471,4450,5200,5200,936,3200,1536,0.855769231,1,1,0.2925,1,0.48
8472,4450,5200,5200,936,2436,1536,0.855769231,1,1,0.2925,0.76125,0.48
8473,4450,5200,5200,936,2436,1536,0.855769231,1,1,0.2925,0.76125,0.48
8474,4450,5200,5200,936,2436,1536,0.855769231,1,1,0.2925,0.76125,0.48
8475,4450,5200,5200,936,2436,1536,0.855769231,1,1,0.2925,0.76125,0.48
8476,4450,5200,5200,936,2436,1536,0.855769231,1,1,0.2925,0.76125,0.48
8477,4450,5200,5200,936,2436,1536,0.855769231,1,1,0.2925,0.76125,0.48
8478,4450,5200,5200,936,2436,1536,0.855769231,1,1,0.2925,0.76125,0.48
8479,4450,5200,5200,936,3200,2236,0.855769231,1,1,0.2925,1,0.69875
8480,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8481,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8482,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8483,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8484,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8485,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8486,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8487,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8488,4450,5200,5200,936,3200,3000,0.855769231,1,1,0.2925,1,0.9375
8489,5200,5200,5200,936,3200,3000,1,1,1,0.2925,1,0.9375
8490,5200,5200,5200,936,3200,2650,1,1,1,0.2925,1,0.828125
8491,5200,5200,5200,936,3200,2650,1,1,1,0.2925,1,0.828125
8492,5200,5200,5200,936,3200,2650,1,1,1,0.2925,1,0.828125
8493,5200,5200,5200,936,3200,2236,1,1,1,0.2925,1,0.69875
8494,5200,5200,5200,936,3200,1536,1,1,1,0.2925,1,0.48
8495,5200,5200,5200,936,3200,1536,1,1,1,0.2925,1,0.48
8496,5200,5200,5200,936,2836,1500,1,1,1,0.2925,0.88625,0.46875
8497,5200,5200,5200,936,2836,1500,1,1,1,0.2925,0.88625,0.46875
8498,5200,5200,5200,936,2836,1500,1,1,1,0.2925,0.88625,0.46875
8499,5200,5200,5200,936,2836,1500,1,1,1,0.2925,0.88625,0.46875
8500,5200,5200,5200,936,2836,1500,1,1,1,0.2925,0.88625,0.46875
8501,5200,5200,5200,936,2836,1500,1,1,1,0.2925,0.88625,0.46875
8502,5200,5200,5200,936,2836,1536,1,1,1,0.2925,0.88625,0.48
8503,5200,5200,5200,1336,3200,2236,1,1,1,0.4175,1,0.69875
8504,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8505,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8506,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8507,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8508,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8509,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8510,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8511,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8512,5200,5200,5200,1436,3200,2400,1,1,1,0.44875,1,0.75
8513,5200,5200,5200,1436,3000,2400,1,1,1,0.44875,0.9375,0.75
8514,5200,5200,5200,1436,3000,2000,1,1,1,0.44875,0.9375,0.625
8515,5200,5200,5200,1436,3000,2000,1,1,1,0.44875,0.9375,0.625
8516,5200,5200,5200,1236,3000,1800,1,1,1,0.38625,0.9375,0.5625
8517,5200,5200,5200,1236,3000,1800,1,1,1,0.38625,0.9375,0.5625
8518,5200,5200,5200,1236,3000,1500,1,1,1,0.38625,0.9375,0.46875
8519,5200,5200,5200,936,3000,1500,1,1,1,0.2925,0.9375,0.46875
8520,5200,5200,5200,936,2936,1536,1,1,1,0.2925,0.9175,0.48
8521,5200,5200,5200,936,2936,1536,1,1,1,0.2925,0.9175,0.48
8522,5200,5200,5200,936,2936,1536,1,1,1,0.2925,0.9175,0.48
8523,5200,5200,5200,936,2936,1536,1,1,1,0.2925,0.9175,0.48
8524,5200,5200,5200,936,2936,1536,1,1,1,0.2925,0.9175,0.48
8525,5200,5200,5200,936,2900,1536,1,1,1,0.2925,0.90625,0.48
8526,5200,5200,5200,936,2900,1536,1,1,1,0.2925,0.90625,0.48
8527,5200,5200,5200,1336,2900,2236,1,1,1,0.4175,0.90625,0.69875
8528,5200,5200,5200,1436,2900,2800,1,1,1,0.44875,0.90625,0.875
8529,5200,5200,5200,1436,2900,2800,1,1,1,0.44875,0.90625,0.875
8530,5200,5200,5200,1436,2900,2800,1,1,1,0.44875,0.90625,0.875
8531,5200,5200,5200,1436,2900,2400,1,1,1,0.44875,0.90625,0.75
8532,5200,5200,5200,1436,2900,2400,1,1,1,0.44875,0.90625,0.75
8533,5200,5200,5200,1436,2900,2400,1,1,1,0.44875,0.90625,0.75
8534,5200,5200,5200,1436,2500,2400,1,1,1,0.44875,0.78125,0.75
8535,5200,5200,5200,1436,2500,2200,1,1,1,0.44875,0.78125,0.6875
8536,5200,5200,5200,1436,2300,2200,1,1,1,0.44875,0.71875,0.6875
8537,5200,5200,5200,1436,2200,2200,1,1,1,0.44875,0.6875,0.6875
8538,5200,5200,5200,1436,2200,1800,1,1,1,0.44875,0.6875,0.5625
8539,5200,5200,5200,1436,2200,1800,1,1,1,0.44875,0.6875,0.5625
8540,5200,5200,5200,1236,2200,1800,1,1,1,0.38625,0.6875,0.5625
8541,5200,5200,5200,1236,2200,2000,1,1,1,0.38625,0.6875,0.625
8542,5200,5200,5200,1236,2200,1536,1,1,1,0.38625,0.6875,0.48
8543,5200,5200,5200,936,2200,1536,1,1,1,0.2925,0.6875,0.48
8544,5200,5200,5200,936,2400,1536,1,1,1,0.2925,0.75,0.48
8545,5200,5200,5200,936,2400,1536,1,1,1,0.2925,0.75,0.48
8546,5200,5200,5200,936,2400,1400,1,1,1,0.2925,0.75,0.4375
8547,5200,5200,5200,936,2500,1400,1,1,1,0.2925,0.78125,0.4375
8548,5200,5200,5200,936,2500,1400,1,1,1,0.2925,0.78125,0.4375
8549,5200,5200,5200,936,2500,1400,1,1,1,0.2925,0.78125,0.4375
8550,5200,5200,5200,936,2500,1400,1,1,1,0.2925,0.78125,0.4375
8551,5200,5200,5200,1336,2900,1400,1,1,1,0.4175,0.90625,0.4375
8552,5200,5200,5200,1436,2900,1400,1,1,1,0.44875,0.90625,0.4375
8553,5200,5200,5200,1436,2900,1400,1,1,1,0.44875,0.90625,0.4375
8554,5200,5200,5200,1436,2900,1400,1,1,1,0.44875,0.90625,0.4375
8555,5200,5200,5200,1436,2900,1400,1,1,1,0.44875,0.90625,0.4375
8556,5200,5200,5200,1436,2900,1400,1,1,1,0.44875,0.90625,0.4375
8557,5200,5200,5200,1436,2800,1400,1,1,1,0.44875,0.875,0.4375
8558,5200,5200,5200,1436,2800,1400,1,1,1,0.44875,0.875,0.4375
8559,5200,5200,5200,1436,2800,1400,1,1,1,0.44875,0.875,0.4375
8560,5200,5200,5200,1436,2800,1400,1,1,1,0.44875,0.875,0.4375
8561,5200,5200,5200,1436,2800,1400,1,1,1,0.44875,0.875,0.4375
8562,5200,5200,5200,1436,2400,1400,1,1,1,0.44875,0.75,0.4375
8563,5200,5200,5200,1436,2350,1400,1,1,1,0.44875,0.734375,0.4375
8564,5200,5200,5200,1236,2350,1400,1,1,1,0.38625,0.734375,0.4375
8565,5200,5200,5200,1236,2350,1400,1,1,1,0.38625,0.734375,0.4375
8566,5200,5200,5200,1236,2350,1400,1,1,1,0.38625,0.734375,0.4375
8567,5200,5200,5200,936,2350,1400,1,1,1,0.2925,0.734375,0.4375
8568,5200,5200,5200,936,2622,1400,1,1,1,0.2925,0.819375,0.4375
8569,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8570,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8571,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8572,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8573,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8574,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8575,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8576,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8577,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8578,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8579,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8580,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8581,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8582,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8583,5200,5200,5200,936,2750,1400,1,1,1,0.2925,0.859375,0.4375
8584,5200,5200,5200,936,2300,1400,1,1,1,0.2925,0.71875,0.4375
8585,5200,5200,5200,936,2300,1400,1,1,1,0.2925,0.71875,0.4375
8586,5200,5200,5200,1136,2050,1400,1,1,1,0.355,0.640625,0.4375
8587,5200,5200,5200,1336,2050,1400,1,1,1,0.4175,0.640625,0.4375
8588,5200,5200,5200,1336,1500,1400,1,1,1,0.4175,0.46875,0.4375
8589,5200,5200,5200,1336,1500,1400,1,1,1,0.4175,0.46875,0.4375
8590,5200,5200,5200,1136,1500,1400,1,1,1,0.355,0.46875,0.4375
8591,5200,5200,5200,936,1500,1400,1,1,1,0.2925,0.46875,0.4375
8592,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8593,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8594,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8595,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8596,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8597,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8598,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8599,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8600,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8601,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8602,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8603,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8604,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8605,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8606,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8607,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8608,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8609,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8610,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8611,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8612,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8613,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8614,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8615,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8616,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8617,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8618,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8619,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8620,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8621,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8622,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8623,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8624,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8625,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8626,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8627,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8628,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8629,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8630,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8631,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8632,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8633,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8634,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8635,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8636,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8637,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8638,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8639,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8640,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8641,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8642,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8643,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8644,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8645,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8646,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8647,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8648,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8649,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8650,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8651,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8652,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8653,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8654,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8655,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8656,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8657,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8658,5200,5200,5200,936,1200,2000,1,1,1,0.2925,0.375,0.625
8659,5200,5200,5200,936,1200,2000,1,1,1,0.2925,0.375,0.625
8660,5200,5200,5200,936,1200,2000,1,1,1,0.2925,0.375,0.625
8661,5200,5200,5200,936,1200,2000,1,1,1,0.2925,0.375,0.625
8662,5200,5200,5200,936,1200,1836,1,1,1,0.2925,0.375,0.57375
8663,5200,5200,5200,936,1200,1836,1,1,1,0.2925,0.375,0.57375
8664,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8665,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8666,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8667,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8668,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8669,5200,5200,5200,936,1200,1800,1,1,1,0.2925,0.375,0.5625
8670,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8671,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8672,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8673,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8674,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8675,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8676,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8677,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8678,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8679,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8680,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8681,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8682,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8683,5200,5200,5200,1236,1200,1400,1,1,1,0.38625,0.375,0.4375
8684,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8685,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8686,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8687,5200,5200,5200,936,1200,1400,1,1,1,0.2925,0.375,0.4375
8688,5200,5200,5200,936,1400,1400,1,1,1,0.2925,0.4375,0.4375
8689,5200,5200,5200,936,1400,1400,1,1,1,0.2925,0.4375,0.4375
8690,5200,5200,5200,936,1400,1400,1,1,1,0.2925,0.4375,0.4375
8691,5200,5200,5200,936,1500,1400,1,1,1,0.2925,0.46875,0.4375
8692,5200,5200,5200,936,1500,1400,1,1,1,0.2925,0.46875,0.4375
8693,5200,5200,5200,936,1450,1400,1,1,1,0.2925,0.453125,0.4375
8694,5200,5200,5200,936,1900,1400,1,1,1,0.2925,0.59375,0.4375
8695,5200,5200,5200,1236,1900,1400,1,1,1,0.38625,0.59375,0.4375
8696,5200,5200,5200,1236,1900,1400,1,1,1,0.38625,0.59375,0.4375
8697,5200,5200,5200,1236,1950,1400,1,1,1,0.38625,0.609375,0.4375
8698,5200,5200,5200,1236,2150,1400,1,1,1,0.38625,0.671875,0.4375
8699,5200,5200,5200,1236,2200,1400,1,1,1,0.38625,0.6875,0.4375
8700,5200,5200,5200,1236,2200,1400,1,1,1,0.38625,0.6875,0.4375
8701,5200,5200,5200,1236,2600,1400,1,1,1,0.38625,0.8125,0.4375
8702,5200,5200,5200,1236,2600,1400,1,1,1,0.38625,0.8125,0.4375
8703,5200,5200,5200,1236,2650,1400,1,1,1,0.38625,0.828125,0.4375
8704,5200,5200,5200,1236,2650,1400,1,1,1,0.38625,0.828125,0.4375
8705,5200,5200,5200,1236,2650,1400,1,1,1,0.38625,0.828125,0.4375
8706,5200,5200,5200,1236,2700,1400,1,1,1,0.38625,0.84375,0.4375
8707,5200,5200,5200,1236,2700,1400,1,1,1,0.38625,0.84375,0.4375
8708,5200,5200,5200,936,2850,1400,1,1,1,0.2925,0.890625,0.4375
8709,5200,5200,5200,936,2850,1400,1,1,1,0.2925,0.890625,0.4375
8710,5200,5200,5200,936,2800,1400,1,1,1,0.2925,0.875,0.4375
8711,5200,5200,5200,936,2800,1400,1,1,1,0.2925,0.875,0.4375
8712,5200,5200,5200,936,2850,1300,1,1,1,0.2925,0.890625,0.40625
8713,5200,5200,5200,936,2800,1300,1,1,1,0.2925,0.875,0.40625
8714,5200,5200,5200,936,2800,1300,1,1,1,0.2925,0.875,0.40625
