,Export,,,Import,,,Export [MW/MWmax],,,Import [MW/MWmax],,
281,4080,4240,4240,1810,1810,1810,0.962264151,0.935569285,0.935569285,0.947643979,0.947643979,0.947643979
282,4080,4240,4240,1810,1810,1810,0.962264151,0.935569285,0.935569285,0.947643979,0.947643979,0.947643979
283,4080,4240,4240,1810,1810,1810,0.962264151,0.935569285,0.935569285,0.947643979,0.947643979,0.947643979
284,4080,4240,4240,1810,1810,1810,0.962264151,0.935569285,0.935569285,0.947643979,0.947643979,0.947643979
285,4080,4240,4240,1810,1810,1810,0.962264151,0.935569285,0.935569285,0.947643979,0.947643979,0.947643979
286,4080,4240,4240,1810,1810,1810,0.962264151,0.935569285,0.935569285,0.947643979,0.947643979,0.947643979
287,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
288,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
289,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
290,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
291,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
292,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
293,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
294,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
295,4080,4240,4411,1810,1810,1810,0.962264151,0.935569285,0.973300971,0.947643979,0.947643979,0.947643979
296,4080,4240,4411,1810,1810,1810,0.962264151,0.935569285,0.973300971,0.947643979,0.947643979,0.947643979
297,4080,4240,4411,1810,1810,1810,0.962264151,0.935569285,0.973300971,0.947643979,0.947643979,0.947643979
298,4080,4240,4411,1810,1810,1810,0.962264151,0.935569285,0.973300971,0.947643979,0.947643979,0.947643979
299,4080,4240,4411,1810,1810,1810,0.962264151,0.935569285,0.973300971,0.947643979,0.947643979,0.947643979
300,4080,4240,4411,1810,1810,1810,0.962264151,0.935569285,0.973300971,0.947643979,0.947643979,0.947643979
301,4080,4240,4325,1810,1810,1810,0.962264151,0.935569285,0.954324801,0.947643979,0.947643979,0.947643979
302,4080,4240,4325,1810,1810,1810,0.962264151,0.935569285,0.954324801,0.947643979,0.947643979,0.947643979
303,4080,4240,4325,1810,1810,1810,0.962264151,0.935569285,0.954324801,0.947643979,0.947643979,0.947643979
304,4080,4240,4325,1810,1810,1810,0.962264151,0.935569285,0.954324801,0.947643979,0.947643979,0.947643979
305,4080,4240,4325,1810,1810,1810,0.962264151,0.935569285,0.954324801,0.947643979,0.947643979,0.947643979
306,4080,4240,4175,1810,1810,1810,0.962264151,0.935569285,0.921226831,0.947643979,0.947643979,0.947643979
307,4080,4240,4175,1810,1810,1810,0.962264151,0.935569285,0.921226831,0.947643979,0.947643979,0.947643979
308,4080,4240,4175,1810,1810,1810,0.962264151,0.935569285,0.921226831,0.947643979,0.947643979,0.947643979
309,4080,4240,4175,1810,1810,1810,0.962264151,0.935569285,0.921226831,0.947643979,0.947643979,0.947643979
310,4080,4240,4175,1810,1810,1810,0.962264151,0.935569285,0.921226831,0.947643979,0.947643979,0.947643979
311,3590,3710,3647,1910,1910,1910,0.846698113,0.818623124,0.804721977,1,1,1
312,3590,3710,3562,1910,1910,1910,0.846698113,0.818623124,0.785966461,1,1,1
313,3590,3710,3562,1910,1910,1910,0.846698113,0.818623124,0.785966461,1,1,1
314,3590,3710,3562,1910,1910,1910,0.846698113,0.818623124,0.785966461,1,1,1
315,3590,3710,3574,1910,1910,1910,0.846698113,0.818623124,0.788614298,1,1,1
316,3590,3710,3574,1910,1910,1910,0.846698113,0.818623124,0.788614298,1,1,1
317,3590,3710,3574,1910,1910,1910,0.846698113,0.818623124,0.788614298,1,1,1
318,3590,3710,3574,1910,1910,1910,0.846698113,0.818623124,0.788614298,1,1,1
319,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
320,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
321,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
322,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
323,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
324,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
325,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
326,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
327,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
328,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
329,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
330,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
331,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
332,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
333,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
334,4080,4240,3997,1810,1810,1810,0.962264151,0.935569285,0.881950574,0.947643979,0.947643979,0.947643979
335,3590,3710,3476,1910,1910,1910,0.846698113,0.818623124,0.766990291,1,1,1
336,3590,3710,3606,1910,1910,1910,0.846698113,0.818623124,0.795675199,1,1,1
337,3590,3710,3606,1910,1910,1910,0.846698113,0.818623124,0.795675199,1,1,1
338,3590,3710,3606,1910,1910,1910,0.846698113,0.818623124,0.795675199,1,1,1
339,3590,3710,3476,1910,1910,1910,0.846698113,0.818623124,0.766990291,1,1,1
340,3590,3710,3476,1910,1910,1910,0.846698113,0.818623124,0.766990291,1,1,1
341,3590,3710,3476,1910,1910,1910,0.846698113,0.818623124,0.766990291,1,1,1
342,3590,3710,3476,1910,1910,1910,0.846698113,0.818623124,0.766990291,1,1,1
343,4080,4240,3579,1810,1810,1910,0.962264151,0.935569285,0.789717564,0.947643979,0.947643979,1
344,4080,4240,3579,1810,1810,1910,0.962264151,0.935569285,0.789717564,0.947643979,0.947643979,1
345,4080,4240,3579,1810,1810,1910,0.962264151,0.935569285,0.789717564,0.947643979,0.947643979,1
346,4080,4240,3579,1810,1810,1910,0.962264151,0.935569285,0.789717564,0.947643979,0.947643979,1
347,4080,4240,3579,1810,1810,1910,0.962264151,0.935569285,0.789717564,0.947643979,0.947643979,1
348,4080,4240,3579,1810,1810,1910,0.962264151,0.935569285,0.789717564,0.947643979,0.947643979,1
349,4080,4240,3582,1810,1810,1910,0.962264151,0.935569285,0.790379523,0.947643979,0.947643979,1
350,4080,4240,3582,1810,1810,1910,0.962264151,0.935569285,0.790379523,0.947643979,0.947643979,1
351,4080,4240,3582,1810,1810,1910,0.962264151,0.935569285,0.790379523,0.947643979,0.947643979,1
352,4080,4240,3582,1810,1810,1910,0.962264151,0.935569285,0.790379523,0.947643979,0.947643979,1
353,4080,4240,3582,1810,1810,1910,0.962264151,0.935569285,0.790379523,0.947643979,0.947643979,1
354,4080,4240,3600,1810,1810,1910,0.962264151,0.935569285,0.79435128,0.947643979,0.947643979,1
355,4080,4240,3600,1810,1810,1910,0.962264151,0.935569285,0.79435128,0.947643979,0.947643979,1
356,4080,4240,3600,1810,1810,1910,0.962264151,0.935569285,0.79435128,0.947643979,0.947643979,1
357,4080,4240,3600,1810,1810,1910,0.962264151,0.935569285,0.79435128,0.947643979,0.947643979,1
358,4080,4240,3600,1810,1810,1910,0.962264151,0.935569285,0.79435128,0.947643979,0.947643979,1
359,3590,3710,3600,1910,1910,1910,0.846698113,0.818623124,0.79435128,1,1,1
360,3590,3710,3881,1910,1910,1910,0.846698113,0.818623124,0.85635481,1,1,1
361,3590,3710,3881,1910,1910,1910,0.846698113,0.818623124,0.85635481,1,1,1
362,3590,3710,3881,1910,1910,1910,0.846698113,0.818623124,0.85635481,1,1,1
363,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
364,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
365,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
366,3590,3710,3944,1910,1910,1910,0.846698113,0.818623124,0.870255958,1,1,1
367,4080,4240,4368,1810,1810,1810,0.962264151,0.935569285,0.963812886,0.947643979,0.947643979,0.947643979
368,4080,4240,4368,1810,1810,1810,0.962264151,0.935569285,0.963812886,0.947643979,0.947643979,0.947643979
369,4080,4240,4368,1810,1810,1810,0.962264151,0.935569285,0.963812886,0.947643979,0.947643979,0.947643979
370,4080,4240,4368,1810,1810,1810,0.962264151,0.935569285,0.963812886,0.947643979,0.947643979,0.947643979
371,4080,4240,4368,1810,1810,1810,0.962264151,0.935569285,0.963812886,0.947643979,0.947643979,0.947643979
372,4080,4240,4368,1810,1810,1810,0.962264151,0.935569285,0.963812886,0.947643979,0.947643979,0.947643979
373,4080,4240,4532,1810,1810,1810,0.962264151,0.935569285,1,0.947643979,0.947643979,0.947643979
374,4080,4240,4532,1810,1810,1810,0.962264151,0.935569285,1,0.947643979,0.947643979,0.947643979
375,4080,4240,4532,1810,1810,1810,0.962264151,0.935569285,1,0.947643979,0.947643979,0.947643979
376,4080,4240,4532,1810,1810,1810,0.962264151,0.935569285,1,0.947643979,0.947643979,0.947643979
377,4080,4240,4532,1810,1810,1810,0.962264151,0.935569285,1,0.947643979,0.947643979,0.947643979
378,4080,4240,4196,1810,1810,1810,0.962264151,0.935569285,0.925860547,0.947643979,0.947643979,0.947643979
379,4080,4240,4196,1810,1810,1810,0.962264151,0.935569285,0.925860547,0.947643979,0.947643979,0.947643979
380,4080,4240,4196,1810,1810,1810,0.962264151,0.935569285,0.925860547,0.947643979,0.947643979,0.947643979
381,4080,4240,4196,1810,1810,1810,0.962264151,0.935569285,0.925860547,0.947643979,0.947643979,0.947643979
382,4080,4240,4196,1810,1810,1810,0.962264151,0.935569285,0.925860547,0.947643979,0.947643979,0.947643979
383,3590,3710,3668,1910,1910,1910,0.846698113,0.818623124,0.809355693,1,1,1
384,3590,3710,3595,1910,1910,1910,0.846698113,0.818623124,0.793248014,1,1,1
385,3590,3710,3595,1910,1910,1910,0.846698113,0.818623124,0.793248014,1,1,1
386,3590,3710,3595,1910,1910,1910,0.846698113,0.818623124,0.793248014,1,1,1
387,3590,3710,3796,1910,1910,1910,0.846698113,0.818623124,0.837599294,1,1,1
388,3590,3710,3796,1910,1910,1910,0.846698113,0.818623124,0.837599294,1,1,1
389,3590,3710,3796,1910,1910,1910,0.846698113,0.818623124,0.837599294,1,1,1
390,3590,3710,3796,1910,1910,1910,0.846698113,0.818623124,0.837599294,1,1,1
391,4080,3710,4313,1810,1910,1810,0.962264151,0.818623124,0.951676964,0.947643979,1,0.947643979
392,4080,3710,4313,1810,1910,1810,0.962264151,0.818623124,0.951676964,0.947643979,1,0.947643979
393,4080,3710,4313,1810,1910,1810,0.962264151,0.818623124,0.951676964,0.947643979,1,0.947643979
394,4080,3710,4313,1810,1910,1810,0.962264151,0.818623124,0.951676964,0.947643979,1,0.947643979
395,4080,3710,4313,1810,1910,1810,0.962264151,0.818623124,0.951676964,0.947643979,1,0.947643979
396,4080,3710,4313,1810,1910,1810,0.962264151,0.818623124,0.951676964,0.947643979,1,0.947643979
397,4080,3710,4330,1810,1910,1810,0.962264151,0.818623124,0.955428067,0.947643979,1,0.947643979
398,4080,3710,4330,1810,1910,1810,0.962264151,0.818623124,0.955428067,0.947643979,1,0.947643979
399,4080,3710,4330,1810,1910,1810,0.962264151,0.818623124,0.955428067,0.947643979,1,0.947643979
400,4080,3710,4330,1810,1910,1810,0.962264151,0.818623124,0.955428067,0.947643979,1,0.947643979
401,4080,3710,4330,1810,1910,1810,0.962264151,0.818623124,0.955428067,0.947643979,1,0.947643979
402,4080,3710,4107,1810,1910,1810,0.962264151,0.818623124,0.906222418,0.947643979,1,0.947643979
403,4080,3710,4107,1810,1910,1810,0.962264151,0.818623124,0.906222418,0.947643979,1,0.947643979
404,4080,3710,4107,1810,1910,1810,0.962264151,0.818623124,0.906222418,0.947643979,1,0.947643979
405,4080,3710,4107,1810,1910,1810,0.962264151,0.818623124,0.906222418,0.947643979,1,0.947643979
406,4080,3710,4107,1810,1910,1810,0.962264151,0.818623124,0.906222418,0.947643979,1,0.947643979
407,3590,3710,3582,1910,1910,1910,0.846698113,0.818623124,0.790379523,1,1,1
408,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
409,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
410,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
411,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
412,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
413,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
414,3590,3710,3710,1910,1910,1910,0.846698113,0.818623124,0.818623124,1,1,1
415,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
416,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
417,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
418,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
419,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
420,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
421,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
422,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
423,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
424,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
425,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
426,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
427,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
428,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
429,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
430,3590,4040,4240,1910,1810,1810,0.846698113,0.891438658,0.935569285,1,0.947643979,0.947643979
431,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
432,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
433,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
434,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
435,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
436,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
437,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
438,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
439,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
440,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
441,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
442,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
443,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
444,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
445,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
446,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
447,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
448,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
449,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
450,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
451,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
452,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
453,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
454,4080,4040,4240,1810,1810,1810,0.962264151,0.891438658,0.935569285,0.947643979,0.947643979,0.947643979
455,3590,3510,3710,1910,1910,1910,0.846698113,0.774492498,0.818623124,1,1,1
456,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
457,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
458,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
459,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
460,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
461,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
462,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
463,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
464,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
465,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
466,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
467,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
468,3940,4040,4532,1810,1810,1810,0.929245283,0.891438658,1,0.947643979,0.947643979,0.947643979
469,3940,4040,4532,1810,1810,1810,0.929245283,0.891438658,1,0.947643979,0.947643979,0.947643979
470,3940,4040,4532,1810,1810,1810,0.929245283,0.891438658,1,0.947643979,0.947643979,0.947643979
471,3940,4040,4532,1810,1810,1810,0.929245283,0.891438658,1,0.947643979,0.947643979,0.947643979
472,3940,4040,4532,1810,1810,1810,0.929245283,0.891438658,1,0.947643979,0.947643979,0.947643979
473,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
474,4080,4040,4527,1810,1810,1810,0.962264151,0.891438658,0.998896734,0.947643979,0.947643979,0.947643979
475,4080,4040,4527,1810,1810,1810,0.962264151,0.891438658,0.998896734,0.947643979,0.947643979,0.947643979
476,4080,4040,4527,1810,1810,1810,0.962264151,0.891438658,0.998896734,0.947643979,0.947643979,0.947643979
477,4080,4040,4527,1810,1810,1810,0.962264151,0.891438658,0.998896734,0.947643979,0.947643979,0.947643979
478,4080,4040,4527,1810,1810,1810,0.962264151,0.891438658,0.998896734,0.947643979,0.947643979,0.947643979
479,3590,3510,3986,1910,1910,1910,0.846698113,0.774492498,0.879523389,1,1,1
480,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
481,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
482,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
483,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
484,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
485,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
486,3590,3510,3944,1910,1910,1910,0.846698113,0.774492498,0.870255958,1,1,1
487,4080,4040,4157,1810,1810,1810,0.962264151,0.891438658,0.917255075,0.947643979,0.947643979,0.947643979
488,4080,4040,4157,1810,1810,1810,0.962264151,0.891438658,0.917255075,0.947643979,0.947643979,0.947643979
489,4080,4040,4157,1810,1810,1810,0.962264151,0.891438658,0.917255075,0.947643979,0.947643979,0.947643979
490,4080,4040,4157,1810,1810,1810,0.962264151,0.891438658,0.917255075,0.947643979,0.947643979,0.947643979
491,4080,4040,4157,1810,1810,1810,0.962264151,0.891438658,0.917255075,0.947643979,0.947643979,0.947643979
492,4080,4040,4157,1810,1810,1810,0.962264151,0.891438658,0.917255075,0.947643979,0.947643979,0.947643979
493,4080,4040,4447,1810,1810,1810,0.962264151,0.891438658,0.981244484,0.947643979,0.947643979,0.947643979
494,4080,4040,4447,1810,1810,1810,0.962264151,0.891438658,0.981244484,0.947643979,0.947643979,0.947643979
495,4080,4040,4447,1810,1810,1810,0.962264151,0.891438658,0.981244484,0.947643979,0.947643979,0.947643979
496,4080,4040,4447,1810,1810,1810,0.962264151,0.891438658,0.981244484,0.947643979,0.947643979,0.947643979
497,4080,4040,4447,1810,1810,1810,0.962264151,0.891438658,0.981244484,0.947643979,0.947643979,0.947643979
498,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
499,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
500,4080,4040,4532,1810,1810,1810,0.962264151,0.891438658,1,0.947643979,0.947643979,0.947643979
